FREQ,FREQ_LABEL,REF_AREA,REF_AREA_LABEL,INDICATOR,INDICATOR_LABEL,UNIT_MEASURE,UNIT_MEASURE_LABEL,AGG_METHOD,AGG_METHOD_LABEL,DECIMALS,DECIMALS_LABEL,DATABASE_ID,DATABASE_ID_LABEL,UNIT_MULT,UNIT_MULT_LABEL,DATA_SOURCE,DATA_SOURCE_LABEL,OBS_STATUS,OBS_STATUS_LABEL,OBS_CONF,OBS_CONF_LABEL,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
A,Annual,KGZ,Kyrgyz Republic,WB_WDI_NY_GDP_PCAP_KN,GDP per capita (constant LCU),XDC_K,"Domestic currency, constant prices",_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,84459.3028542973,85602.37908266178,95206.64063768252,95838.393968195,99372.11037211392,89994.33394404649,76652.10825176064,64782.45142498733,51790.37746709961,48493.90398412088,51166.69906780646,55425.90547142175,55740.35634192805,56925.750688679625,59314.41555360751,61880.80604674592,61304.39493105582,64929.88687187061,68656.45874704415,67766.95372909984,69123.47496049055,74316.37139275129,79797.61200467254,81020.56826398335,79496.62507757827,83023.93282571787,81402.57408074485,88333.33124464485,89885.51237688476,91294.98559280112,93166.39722392525,95549.94615247032,97027.02238752817,99240.40368358463,90277.4300701276,93516.37656278643,100090.97873615456,107198.63307862951,114869.31687976686
A,Annual,KHM,Cambodia,WB_WDI_NY_GDP_PCAP_KN,GDP per capita (constant LCU),XDC_K,"Domestic currency, constant prices",_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,,,,,,,,,,,,,,,,3061045.352577313,3283766.0418959213,3032377.1320880414,3298221.202462021,2944512.533832638,2718278.7610498294,2675848.849480963,2601064.423474422,2620100.1139606754,2651060.156797289,2683656.436876737,2678449.04914128,3120010.507567265,3363399.2659076303,3351776.780885288,3252213.98910663,3357030.400970489,3403868.0676384056,3336396.6458423785,2028430.058656835,2055897.44868916,2019365.4815313383,1960561.7256253613,1969426.2069220603,2182088.895672015,2362292.970796165,2497549.9867361686,2613401.929018678,2838931.802713791,3061969.3572938554,3419110.914889143,3737701.0718579055,4065925.017674762,4304077.856358557,4409387.668155561,4561703.402719284,4820348.830966086,5111862.792402987,5431707.701377595,5779939.507475982,6106675.538753106,6494022.351441572,6922106.029077159,7436541.049248636,7926067.995529965,7532643.185604187,7651555.036294092,7937723.898619521,8228917.534037482,8617656.428300597
A,Annual,KIR,Kiribati,WB_WDI_NY_GDP_PCAP_KN,GDP per capita (constant LCU),XDC_K,"Domestic currency, constant prices",_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,,,,,,,,,,,2022.4985024633977,1937.7042727718408,2130.855841226555,2532.1082785175754,3655.4837963189857,3865.4971657614574,2845.9848341758293,2732.45771386807,2780.0002701515937,2445.356055756864,2380.3520092489694,2486.5158143360054,2419.947213183213,2148.110696952609,2407.365745689566,2048.7999131485803,1952.390883691856,1930.1554099447749,2299.797973861257,2081.952041418281,1904.5409546224705,1761.3812248746185,2147.56765111217,2112.6812191626186,2124.0999237700103,2149.9692247088656,2112.7252702032124,2098.880530500196,2153.474905728662,2034.295158735624,2135.021949375374,2028.475120385233,2014.8064250411865,1942.823466949828,1892.6075870323152,1878.9360942520527,1948.0958237099687,1967.26985930948,1869.1072902074416,1839.5164698920792,1823.7488960847809,1850.200186177664,1929.0397563321576,2049.803229150196,2048.923920018036,2250.6827034199373,2376.3812690963723,2428.6385366867594,2475.902657186855,2518.822475609461,2438.977696137709,2598.847978337312,2673.9458833889657,2702.173375419973,2802.4562243809523
A,Annual,KNA,St. Kitts and Nevis,WB_WDI_NY_GDP_PCAP_KN,GDP per capita (constant LCU),XDC_K,"Domestic currency, constant prices",_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,10157.756354075373,10589.351412638543,11442.613808007807,12461.37689614936,12699.189657595203,12818.58365466002,13031.36958473095,14261.154512858262,15568.849405358937,17365.322696909992,18623.6335493857,20483.41532316984,21767.015064527208,23012.71270280965,22625.0061945587,23384.01080682795,24655.448329372968,25630.74492531597,26659.50007087842,27854.56072019964,29377.820760799485,28856.08436747125,29382.525055492028,31871.02192362093,33169.29262909464,33433.72446762277,32010.135135135137,33189.46345676347,36324.05194133988,37362.19373402908,37476.341369417205,41602.64759261236,40116.80450166255,40154.97587841011,40769.31280126264,40342.10022749984,42619.98342858357,45829.81163329016,46149.89275171491,47977.05788635157,48108.607863974496,49116.32062627638,50619.78190492418,42949.00789417538,43205.52573615893,47729.13143077352,49742.931690833655,50231.838268257794
A,Annual,KOR,"Korea, Rep.",WB_WDI_NY_GDP_PCAP_KN,GDP per capita (constant LCU),XDC_K,"Domestic currency, constant prices",_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,1162228.7432612355,1206504.483698136,1218167.0672872923,1291579.0026222458,1377440.1978548218,1441141.6064157356,1573915.4507993066,1677197.1893515722,1854479.5365192285,2076970.1853262333,2236378.7380516017,2423958.200031238,2550531.696288056,2879153.476413572,3099471.795817546,3286718.172599911,3662329.4075463023,4050470.458816985,4426359.412575636,4737765.276479851,4587738.228966045,4844004.82108319,5167420.563188775,5772888.336908049,6303751.357844373,6731292.53567831,7419590.886267505,8281648.342486814,9184057.755888138,9736851.987081544,10593736.778849322,11619951.9471955,12212660.329182876,12920663.117698375,13976896.854364792,15167330.550328763,16208965.85744335,17048530.27772809,16057700.448875992,17772253.479157254,19221170.1508278,19999820.98436476,21420674.8884074,21980619.86125962,23031576.19508246,23973025.30161061,25102856.64077503,26424863.72937043,27015129.720066827,27089493.99218197,28789094.232987165,29621505.556701675,30174124.21506493,30987664.155150104,31779776.871616315,32500678.67364441,33325917.943024617,34282437.42722112,35126555.44557108,35790066.08001086,35487206.16092537,37062526.28596905,38102218.21949669,38589254.20118444,
A,Annual,KWT,Kuwait,WB_WDI_NY_GDP_PCAP_KN,GDP per capita (constant LCU),XDC_K,"Domestic currency, constant prices",_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,,,,,,,,,,,23669.139160859904,23697.30456861593,23142.91424476722,20355.08060520389,16675.485834201703,13747.96646733577,13737.950832731687,12376.593497893124,12471.04647550322,13374.268643652258,10196.129371563457,7855.965189405757,6603.284697560272,6793.174692927515,6849.275776519646,6302.564746743024,6571.008818161539,6827.73810980451,5906.290347574632,7158.084082836821,6950.0384723819,5111.537229197298,7723.712125243354,10118.866956393293,11023.867898851271,11441.529325078069,11186.560292582672,11094.934448669032,11148.155725038525,10627.587722299122,10815.267131833943,10550.061475379223,10594.50264906256,12136.087295918584,13084.660597407896,13958.631752316269,14195.59840370985,14187.28196286356,13752.022028942216,12120.369853663982,11238.505971744142,11575.58976600079,11586.97190987936,11149.712436549573,10722.503134157538,10311.541638382723,10163.929805690896,9333.659593205755,9215.52336825664,9172.115705398086,8813.648550466256,9042.035401860136,9171.979647381244,8528.889591222725,8109.30254467469
A,Annual,LAO,Lao PDR,WB_WDI_NY_GDP_PCAP_KN,GDP per capita (constant LCU),XDC_K,"Domestic currency, constant prices",_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,4090560.766091335,4180570.2292923634,4263137.176006021,4084598.7373193735,3889480.65671054,4315975.862651498,4476131.216814647,4538808.396529698,4660308.842396976,4803724.800749617,5061524.805269877,5285325.946781856,5521281.068470878,5778923.080521373,5898015.501310337,6219310.826462931,6470400.9059119765,6730672.563271962,7015445.704236886,7327384.59233987,7680441.112586667,8103143.11657012,8663309.047155889,9178249.59562342,9747189.86841534,10322823.66723372,11039347.98697356,11755290.061447827,12518812.05244135,13334590.673966195,14153124.567741958,14962262.805541895,15764672.370115688,16588709.24191243,17353425.799079552,18023426.43371399,17845586.473238464,18034944.31380694,18263934.09610548,18686042.99530345,19218906.12895873
A,Annual,LBN,Lebanon,WB_WDI_NY_GDP_PCAP_KN,GDP per capita (constant LCU),XDC_K,"Domestic currency, constant prices",_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5049972.209911918,2847971.068722104,3533573.4699979834,5174699.903949726,5899182.053498306,6408948.101198567,6805237.108395576,7114357.107961022,7771981.566285754,7713227.535503438,7856610.468657811,7679414.96311521,7649326.498265324,7812072.057907484,7968012.757689922,8112455.574711171,8515509.918619853,8609766.37654241,8595895.148234023,9215867.569699995,9885879.926194135,10751313.776231214,11495909.35213382,11471079.325826822,11451317.861346109,10838667.184765356,10051622.628836662,9902325.934662646,10293884.160991672,10661567.09730707,10768303.070176246,10351529.718906969,8267860.117796057,7667863.854601214,7585217.936704204,7489710.3018917665,
A,Annual,LBR,Liberia,WB_WDI_NY_GDP_PCAP_KN,GDP per capita (constant LCU),XDC_K,"Domestic currency, constant prices",_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,2614.755707217588,2613.880560957835,2584.1378701947056,2577.508499169799,2642.8395520935537,2700.0099863997843,2835.0250728074884,2950.4101815692325,3013.264151471443,3151.3056872352854,3276.325072476812,3351.556816572556,3403.010291896517,3240.293222732176,3305.039057725156,3105.336219779246,3182.362407836651,3143.2728356829684,3200.0227631339417,3208.389697727308,2986.724536387918,2838.148996888065,2690.285703248735,2561.547019073016,2431.18673802933,2338.3519233541574,2231.405479116192,2145.19905108006,2041.5286498530209,1454.9183186661044,806.7194494499402,786.4444896494691,481.9545458274004,310.63761469167,243.6231817995765,231.16166519605267,251.8518435560987,480.6145821634496,565.5342972835718,651.5090633820088,807.4863470277998,807.027902012975,815.9002798904737,565.424172600249,573.3706442919175,577.2960134988783,589.8247587148686,614.6766601708889,632.4084801817743,645.3210071041849,665.1399766931353,692.0173941965963,721.3828448519715,767.0038895012101,756.4674967185498,740.8840907827587,714.6130631456588,718.067633547642,712.3066475270824,681.0961589667628,647.2136415000942,665.2947537164004,682.4930108049178,698.8855515288371,716.7523901099929
A,Annual,LBY,Libya,WB_WDI_NY_GDP_PCAP_KN,GDP per capita (constant LCU),XDC_K,"Domestic currency, constant prices",_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,4229.638931200558,4460.531817530255,5669.812680953908,7345.206973025637,10271.59233582199,12795.74317785606,14805.052222125476,16024.090876141016,20850.915175332,22859.784032908818,23204.74169651333,21256.003498899947,22439.751011975703,22003.491505246104,25582.195160699463,25170.650528318263,29228.64129805673,30046.278167905763,29300.55928499872,30135.299269352963,28653.59573738647,21894.65730503997,21884.91108915596,21377.1766721942,20005.29076648418,20975.654744539588,18045.188315934447,14973.481511785612,15697.740594489298,16420.39453317123,16639.235191403655,18824.213185459022,17934.964028590934,16922.01240427674,16931.074585284186,16269.009931640365,16347.84684102496,16937.67139178133,16094.286346772738,15974.624945238038,16290.812043910852,15711.560302233363,15264.93125965569,16911.08193439938,17304.394709634977,18955.09966378769,19777.429257930864,20582.204908606607,20116.97669607389,18835.30929591941,19382.920998812067,9860.507380892586,18910.61617056094,15198.898333097528,11473.488203045406,11194.676398718337,10860.981832974823,14162.183900029231,15040.702695481348,13160.777685848996,9159.878666914394,11607.28363354788,10518.833218781514,11457.282635283142,11271.594736935516
A,Annual,LCA,St. Lucia,WB_WDI_NY_GDP_PCAP_KN,GDP per capita (constant LCU),XDC_K,"Domestic currency, constant prices",_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,11843.499145748456,12873.165357321684,13168.82448437819,12686.213144437925,13277.931498935344,13343.404470009018,13786.755654009788,14552.999669465717,15503.866234641024,17455.627443061894,17869.848056324918,20086.38497777778,21647.887716830755,23556.91845898286,23363.576548165136,24848.227966981365,24626.399538009824,24648.942353828228,24687.607956385626,25032.80863623069,24511.50495841226,25697.360952177765,26042.6899465227,25740.97821152973,24612.18133140286,24500.009279823807,25335.591743569603,26967.8425952423,26660.61287398005,28110.292908622832,28395.135254354485,29615.14027771196,28597.614632452067,28517.89872795572,29596.85915681516,29430.02659528238,28764.42731976305,29017.733062283936,28919.927960893056,29785.0790795122,30670.231708838503,31435.28587649774,31101.986367295016,23447.3492286115,26127.0879779523,31408.42706999066,32012.270965222968,33173.179633256186
A,Annual,LIE,Liechtenstein,WB_WDI_NY_GDP_PCAP_KN,GDP per capita (constant LCU),XDC_K,"Domestic currency, constant prices",_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,,,,,,,,,,,54365.438505203405,54095.809953703705,53676.74932224833,53008.724160632,52362.9999573579,52355.20821102072,54363.31041649348,56055.558137631946,57348.132371743646,58792.2071945259,61742.027594857325,64308.957114478246,61883.49381070273,61767.45212886637,64051.33065122575,67828.89277476002,69609.70629267934,75155.03262328991,78278.44060397882,80728.82657061129,81326.93521675597,81468.07833202096,83216.79886589934,85488.73342417495,90216.15687561536,94567.14647777488,100260.0554248703,106818.99974385246,113524.69369710748,123192.42419540053,125507.88482156533,122527.22178706995,119509.2360657684,115869.69688077702,118115.71109240282,122728.20763675075,132257.22236492852,135784.07350689126,137403.39976883828,134790.82871691568,,,,,,,,,,,,,,,
A,Annual,LKA,Sri Lanka,WB_WDI_NY_GDP_PCAP_KN,GDP per capita (constant LCU),XDC_K,"Domestic currency, constant prices",_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,,89623.8961205822,90804.10781826926,90839.10841920762,92098.6694879577,92155.22410596718,94474.62992045372,98158.31642927566,101385.82721806449,106684.57568268244,108324.52398049664,107425.10038679373,104835.18071074667,110070.8386800742,112201.19397200884,116936.74396818242,118666.5167840009,122476.81759090853,127043.52315933164,132680.21527922482,137898.50386705957,143330.85597845056,147439.42689048496,153510.56493257367,160783.85407165976,167711.09668554494,172934.25572230216,173870.17294108984,176373.7915185015,178542.13308154073,188761.7885900701,195971.99005860512,201368.8743138596,211639.459998574,220258.80428042207,228559.0734447168,232726.6033242748,242976.58743876108,249634.7228326432,255577.55832479225,266021.15886370296,257803.639810326,265245.2428163293,278948.4819277688,292144.75629125524,308400.4318101371,329832.481463744,349841.8292164297,368199.1836254103,378895.7975586848,406863.7205052385,439401.7065218757,473714.7135273846,506903.2960893855,534224.7190778708,551596.9179345255,572942.5961520063,603021.1047298093,610773.3452340009,605709.1381057607,574640.7273584744,592413.1121584853,548256.8965776385,538982.4402348142,569103.3709667639
A,Annual,LSO,Lesotho,WB_WDI_NY_GDP_PCAP_KN,GDP per capita (constant LCU),XDC_K,"Domestic currency, constant prices",_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,2418.864620502376,2391.483404583935,2677.0353792590054,2874.582559882191,3021.48775494703,2997.480950485312,2891.284063410707,3094.11510511148,2971.805321140591,2910.069977481738,2868.1979126298843,2909.3364954754857,2803.079766887281,3422.3772606442853,3669.4711886525306,3065.801832993722,3297.045603544167,3901.6750304465154,4486.698874355806,4484.991931452112,4236.749587101793,4143.774425804295,4204.595144533021,4166.033444059715,4272.507521915964,4261.519617035187,4349.353918462936,4285.280821773053,4556.394503290818,4723.805469755035,4914.5474759296585,5163.669147336134,5431.7867541000405,5538.116661487344,5790.38868458744,5908.216867877364,6172.537464168346,6350.556150754729,6416.194747976651,6430.051257117241,6676.987723518935,6925.369230023395,6997.088353564659,7351.595494138965,7528.845093344981,7861.808091441398,8228.12808633962,8536.704026278012,8947.421792884054,8771.273820816272,9162.407683202162,9500.86573595252,10001.624692654275,10071.250821782987,10127.37882850205,10322.078759447708,10565.023314629683,10106.86474032386,9836.41119745668,9583.68823280476,8698.416980248483,8794.043798434874,8907.263211306543,8970.447792575467,9115.888437822336
A,Annual,LTU,Lithuania,WB_WDI_NY_GDP_PCAP_KN,GDP per capita (constant LCU),XDC_K,"Domestic currency, constant prices",_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8544.390908314885,8045.741263346764,6342.182501806593,5338.294631095692,4850.500122249247,5048.7982977607135,5343.070174391308,5829.431711288266,6310.0254667710615,6285.239248881602,6545.989811220687,7028.114409917201,7560.845316109155,8426.82989318675,9076.098990990724,9938.33821716476,10845.08009244294,12190.44970838308,12636.635377494622,10881.69018715641,11159.753939098862,12136.482267020903,12833.59890590568,13478.721485859012,14101.485980267958,14631.183511163616,15198.4989530206,16093.496923105607,17025.417494324633,17873.178330533112,17885.411844494443,19039.97927630876,19362.76128418912,19158.75970935912,19577.673555385893
A,Annual,LUX,Luxembourg,WB_WDI_NY_GDP_PCAP_KN,GDP per capita (constant LCU),XDC_K,"Domestic currency, constant prices",_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,27077.120860666622,27859.06661306701,27893.80053007913,28554.86386296146,30457.924759753165,29892.06476447674,30005.857934497675,29972.148164755,31146.64973292184,34085.40243399793,34514.39834183937,35098.65633240952,36963.4218118869,39596.24197460408,40729.60428108717,37639.66290569717,38403.031621901086,38938.19425611167,40452.26197283478,41304.2446590383,41503.55897295071,41153.40406598672,41584.81362423911,42816.45524612851,45418.77551243449,46596.59509252644,51019.34546836611,52692.50708024275,56738.82179675994,61695.13391673296,64168.99306010213,68788.13953488372,69115.6244023714,71058.61500723317,72775.83917602531,72788.42948914041,72808.26603898847,75798.23816903087,79857.86908405935,85227.4859167199,89923.86889754755,91591.57465602174,93560.4370482434,94851.47133715652,97470.21251050546,98373.53329406353,102642.06780256306,109254.30162523204,106996.59060677377,101631.50007131622,103545.7784054932,102327.25375086573,101547.3324970901,102374.58959069492,102612.6772589108,102494.1836784854,105302.3105973396,104127.01731909528,103783.56443786496,104564.19747710084,102311.70221709688,107753.07937956204,104445.42591291112,101646.78810977897,100985.0586601782
A,Annual,LVA,Latvia,WB_WDI_NY_GDP_PCAP_KN,GDP per capita (constant LCU),XDC_K,"Domestic currency, constant prices",_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7866.647465738893,6908.433386811005,4754.555256309819,4607.605602036407,4787.983747698653,4810.855771459476,4977.251546665299,5488.171285458912,5903.045992583461,6119.022021500266,6539.166226690039,7052.125861618966,7681.435113301039,8409.79433599,9243.89228684976,10429.693331111905,11875.73821526472,13220.000681717474,12906.946239462974,11017.070798522089,10836.92584938178,11371.140777653542,12354.11899510352,12748.88890103431,13139.129052223365,13748.318480607344,14228.572872061104,14843.155971842936,15603.957400836664,15818.940319423646,15377.597609827992,16584.4615784642,16929.985532485927,17431.179075818465,17493.85349656714
A,Annual,MAC,"Macao SAR, China",WB_WDI_NY_GDP_PCAP_KN,GDP per capita (constant LCU),XDC_K,"Domestic currency, constant prices",_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,210170.8226978205,218655.77422948385,225794.59077249427,222071.1080428029,231852.7275798007,255665.6346749226,267655.06329113926,273235.9274069517,286362.1436035229,282744.2058865349,303720.6794284173,308572.9166666667,311320.56451612903,311759.1009039824,306116.5984100217,303652.0488856938,286341.46341463417,276251.7547964436,289955.8755225267,296061.3044480295,319133.21167883213,352105.50045085663,434990.1033648559,451450.89757127775,485840.84986971336,532683.8164714916,530580.7286850379,543067.2897196262,676970.2048417132,804432.3144104803,850461.3488290192,903718.5335360704,842776.2586456491,639646.9124280603,625955.5555555555,692023.4423195558,724615.2678706936,692276.7857142857,309940.1809162533,384514.28571428574,311486.7857670161,544089.5698291102,584947.5982532752
A,Annual,MAF,St. Martin (French part),WB_WDI_NY_GDP_PCAP_KN,GDP per capita (constant LCU),XDC_K,"Domestic currency, constant prices",_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15540.72096128171,15730.150659637668,16602.85137861466,15414.775904661074,14506.481172942356,16236.142644526804,15315.497388787517,17044.57461366443,,,
A,Annual,MAR,Morocco,WB_WDI_NY_GDP_PCAP_KN,GDP per capita (constant LCU),XDC_K,"Domestic currency, constant prices",_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,,,,,,,7989.98388671875,8555.9873046875,9150.955078125,9653.4453125,9838.955078125,10120.1572265625,10109.6328125,10213.552734375,10524.3681640625,11052.0068359375,11954.7265625,12361.2861328125,12313.224609375,12570.224609375,12684.1748046875,12131.5224609375,12871.009765625,12713.1142578125,13193.8818359375,13656.2451171875,14599.431640625,14264.2294921875,15653.619140625,15802.4482421875,16047.6044921875,16910.029296875,16282.1806640625,15906.34375,17327.564453125,16140.4638671875,17855.578125,17309.46875,18282.10546875,18317.486328125,18522.501953125,19675.458984375,20134.853515625,21100.841796875,21777.57421875,22166.29296875,23565.44140625,24044.533203125,25066.373046875,25653.91015625,26187.451171875,27252.130859375,27705.564453125,28469.646484375,28879.189453125,29776.27734375,29569.744140625,30688.578125,31275.990234375,31844.09375,29252.408203125,31317.8125,31473.302734375,32209.220703125,32925.41015625
A,Annual,MCO,Monaco,WB_WDI_NY_GDP_PCAP_KN,GDP per capita (constant LCU),XDC_K,"Domestic currency, constant prices",_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,,,,,,,,,,,69950.18535778283,72567.92834080689,75067.5218251271,79317.30163861079,82331.18460199564,80683.12391825138,82957.53534864954,84669.26029605375,86918.35505908364,89029.8234381976,89762.66740778666,90023.03755464515,91316.08226552048,91088.59745962732,91149.85826899493,91497.30982293552,92574.74984174372,93737.47424857094,96945.16548819515,99964.56520160584,101680.98936125306,101817.69142857144,102333.6970246382,100587.54817574512,102032.98486055776,103421.84188047708,103821.7011653108,105396.27920032437,108398.90600303716,111482.58870718912,115681.19550146356,118241.13785557987,119546.98969835298,121026.28343732624,124273.40823970038,127010.24526544553,135040.70873756122,155605.1135471307,156772.2075637643,136731.27549128662,136192.7600036185,142394.6709479762,140665.99637002678,150937.29511665303,158735.6067316209,163680.38740920098,166257.1091318811,159209.61834492275,166181.78958955812,178225.61599622137,154869.9080157687,186957.19884756143,205455.80642675504,215679.2278468015,
A,Annual,MDA,Moldova,WB_WDI_NY_GDP_PCAP_KN,GDP per capita (constant LCU),XDC_K,"Domestic currency, constant prices",_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70383.00644444833,59049.26974616695,41874.37299666384,41441.37664879236,28724.99527259673,28452.749762968982,26834.23843506567,27377.279524372083,25596.54360633777,24773.25298179021,25346.898861682763,26953.26686393878,29122.9865854224,31132.650683832104,33519.30678727345,36121.03725010687,37960.20055071787,39189.71126525111,42327.00125800282,39837.64969654961,42708.73899594529,45219.750242860224,44958.96755052924,49038.12865484806,51521.25560961784,51742.36365726392,54779.73134854412,58061.26294784133,61498.70290480618,64710.66321750724,60010.55317953953,69405.68393129078,67971.48192121185,70770.64002873808,72874.8831111287
A,Annual,MDG,Madagascar,WB_WDI_NY_GDP_PCAP_KN,GDP per capita (constant LCU),XDC_K,"Domestic currency, constant prices",_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,1347816.7305057358,1340000.6601593012,1335309.769304347,1289131.2579578783,1306015.0785301162,1266762.426578195,1259336.0127975277,1293830.5770924925,1344923.3504580122,1356632.1863748543,1388123.476488245,1401320.371362501,1343292.9086545596,1269771.4075840334,1257019.8560240413,1235079.2895411183,1161532.798864612,1153503.639458347,1089201.9824527623,1160699.0629328643,1136829.4987181923,995253.3955612296,947877.6606037184,928680.0255794852,917844.1332076906,901885.516989992,893552.6495509812,878646.8624751534,882835.6934567352,892471.5399353337,893626.196504391,812615.8894013015,797839.0030521363,790120.9837281666,765625.3815783191,754242.629939276,746095.3995293545,748875.0158597125,753161.1050008251,763363.2147633331,772481.6033675262,793847.7125409772,674864.2256517169,719500.7400458193,735559.3983062361,748297.6105010374,765862.1262710198,786181.2105696544,814686.5021430101,759638.5543326118,742426.6447703547,733031.3672153989,734502.128252827,731238.4282573232,735667.6134174822,738946.8422998782,748631.7451465045,758082.2472807701,762194.9876497212,775382.006887848,701784.0975388308,716178.803105296,727656.870440149,739800.554477744,752326.267499633
A,Annual,MDV,Maldives,WB_WDI_NY_GDP_PCAP_KN,GDP per capita (constant LCU),XDC_K,"Domestic currency, constant prices",_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,,,,,,,,,,,24607.62820992631,25111.32423948085,24947.703422335075,24593.237994659,25248.735639716502,22553.290411933594,22016.725201179324,23783.95182271342,26537.87257724249,28598.565592235096,32989.53184981752,35849.126582680496,33811.75526766056,38256.0673697528,47231.34640308125,52800.94512697706,55759.56188634321,58597.162603607845,61615.86975456671,65242.51789597084,73918.10295629955,72707.18070156427,75365.65222737788,77493.59637624508,81522.1844727137,90017.23404466918,94982.61174001607,100897.75751618524,106464.90224507394,111129.13503176648,113517.75360304303,107235.63670117412,113117.21574092506,126555.24110129885,131864.4425282662,115208.29290906832,139064.0629623592,144104.20156833387,151578.2744728307,134106.6006843015,138238.08562982548,145276.01963197198,143692.6855478168,148623.50274508286,155055.89352318208,155585.45264804535,159846.87614099475,165560.96534756385,174120.18422956168,180589.36314037084,117687.98036257952,157429.5151483912,176477.01107524737,184154.62157535923,192946.9339653921
